Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Trade (% of GDP),NE.TRD.GNFS.ZS,Indonesia,IDN,24.0902101486417,24.6756009359711,10.5610066661673,18.4181002243829,25.3171654867877,11.0122311261071,34.8528015194682,25.6428402925218,26.4463204082606,23.841059602649,28.6826347305389,31.062091503268,35.4119193689746,39.5341605709717,50.4183787822189,44.5212576626458,43.0065883478699,43.5701999400338,42.7147630352589,53.6555359183648,52.6540464774445,53.1773002387695,48.6762274326459,56.5592366644233,50.1106199773017,44.7183723110447,41.0095381677863,46.9742478782921,47.2545614222743,49.0818836891175,52.8918614376893,54.8395648805761,57.4274341101528,50.5233858882307,51.877101049475,53.9585900635426,52.264743657148,55.9938588086777,96.1861923602686,62.9439128601924,71.4368759173731,69.7932075256238,59.0794617663723,53.6164937473016,59.761294836691,63.9879358688635,56.6571268148867,54.8292499782075,58.5613996312961,45.5121213687054,46.7012738758737,50.1800131841104,49.5828982992627,48.6373726752893,48.0801755855227,41.9376402415294,37.4213418023318,39.3554970704606,43.0743089551995,37.6277775357108,32.9755955724898,40.4227677321606,..
Trade (% of GDP),NE.TRD.GNFS.ZS,"Iran, Islamic Rep.",IRN,31.2375416706824,29.595243518665,28.1759999579277,27.7909132791522,32.7286498118115,32.6260355705187,33.9069788697103,36.9554383859175,37.9919397932741,39.0781431690247,39.6670145483067,44.4280295106766,44.4534498683576,54.0978869207957,71.404688105953,76.1156234266906,65.4350811254341,59.8880783649035,45.6945656371966,42.8058267760669,42.4826738676286,40.3131061355616,38.0635168781944,38.7301135168752,27.9341376101748,23.1723911405475,14.1448539041301,17.8848531376826,21.5839788397354,27.9350257079062,37.0805676988111,44.1941716478042,40.3979272522381,46.0408643243691,41.6091363981328,35.1442449159574,35.2212991546042,32.6495581116416,29.2282196463134,34.8854141345934,41.2572474638031,40.535566479523,48.1726865520657,50.6791057753261,51.3138573265888,54.4404952635536,53.1673587143845,49.8873069225934,48.2294027741438,43.6995802243585,43.7706437371399,41.2194147918578,44.0893466807452,47.0867179194755,45.3514201413161,39.42258866118,40.3878469208426,44.7448707659087,58.3849003747867,50.7543342226066,43.810164592851,44.3738340508665,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,57.5219728645789,66.6495901639344,58.4081781672143,70.9362139917695,92.6137198976741,94.9022469365675,93.2824718672516,97.0315113857499,88.3269203363261,93.6170212765958,95.049680737063,93.9119935841507,92.7894484337027,57.552491878615,55.3278491364795,54.9614303414647,42.9388479388479,49.3494318181818,42.4995625816943,44.83508837264,15.1262818163125,3.79114096995166,1.9211456331597,0.544696684469833,0.0995823619218853,0.0209992321838355,0.0268884829090311,106.188167289731,132.243160520961,138.314602403552,125.336595640904,126.780256702911,119.762047990754,154.234523260266,120.233977121676,115.742540308642,89.6505204858719,74.092853105498,81.0555432665835,78.6873788189898,73.4974796202443,72.1713282233655,73.6086845912812,67.4100184095672,68.9824868569036,69.5917685983115,54.588320188677,59.7809123923157,65.8017917701083,68.9899384202806,56.6548815420925,61.8213535527232,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,74.4260445647122,72.2038426969925,67.6291724235407,75.235642007772,90.676683489613,83.0466964968351,91.2384446522947,97.999857590691,99.7121929982186,105.299158008379,102.303118023515,100.974586355938,93.9696628767819,97.7364827875212,108.30546843263,107.761370348494,97.1254844515995,100.744218134132,105.218435350168,112.465336484298,105.029447108304,106.440234272365,109.54546995765,116.602702293344,126.488924086211,136.103149926386,138.868160055948,142.269496909751,157.772416676027,159.871032955767,174.954555860946,174.84073239778,163.719354360002,146.531500811248,146.587525808196,148.17558480428,150.021804736753,153.396863813395,160.039444160284,173.591494341428,189.925491032114,187.842673052074,191.446680951441,189.242146172164,202.244404980557,215.429985728655,227.737901519458,220.003980276731,217.076131943494,252.249498215744,247.765763330236,229.446036462932,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.0223217477073,58.8546166771276,58.3597002936178,57.7280056432205,65.6929807305091,69.3013619482853,63.1227642159304,66.5255478891651,67.7108461512441,75.6537337464185,79.1329572348899,79.0889642460801,79.6146542284727,76.0977230673061,62.5977625524392,66.4403235276323,69.6564034178472,70.7357604681032,64.6442084762282,62.1637187626013,59.2123001145426,58.0439865498867,56.5603839299762,58.9149579247697,56.3464191037359,50.8833770517489,54.9629252852246,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Italy,ITA,..,..,..,..,..,..,..,..,..,..,30.0988460061532,30.3960898661075,31.8228078581609,34.0646666436288,40.8028948180581,37.4004476039236,41.1921519374612,41.809556862689,41.268188138925,43.7104191890846,42.9726563189869,45.2820379980129,43.5082890935583,40.1896938810034,42.4356673673919,42.6371550211654,36.1633469118778,35.562608674538,35.1111015717216,37.0527693801478,36.321749399443,33.8784372967187,34.9137116248328,37.759229199437,40.4550288341845,45.6845541664238,42.878698334893,44.5885059769363,45.0927382309319,44.6207908015108,50.4055898251238,50.0348046309252,48.0579242988141,46.1488447781921,47.4303303888471,49.3010107621318,53.1681791846237,55.061455631698,54.4928757988188,45.4187617874817,52.0061883742819,55.1455224600271,55.6547208446016,54.8675793967737,55.3221151506422,56.4181761616088,55.3676028142217,58.6041759472917,60.3035512426617,59.8789802234549,55.2862862058745,62.9831232607114,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Jamaica,JAM,71.2929616553639,68.2947201754764,67.9386340725807,68.2050109651908,72.4350491212556,70.1468894009217,73.3214194536635,72.8530190040895,78.9083259521701,80.2155736879218,70.6475372157472,74.7582657517155,73.8447640886665,72.6786441072155,81.5811411633938,80.8760221841264,66.9374004946373,58.1491405121058,77.8830181975968,100.439283127322,102.107640736628,102.996099417739,86.6833653190378,78.7236146724874,117.188653463454,121.555035537718,94.729508442151,92.8692278834288,91.417472350161,96.0102804247623,99.9401719360276,101.598788796013,125.494326721559,82.8421331840085,111.406683924325,107.651807499957,97.7242419605186,88.9848318252583,84.4749853660967,84.2317468917696,89.5130060528716,84.8277345994425,81.846755427102,88.1506308424088,89.3181040726816,90.4878933449097,100.745598824993,101.244422062437,113.577403844226,86.8851243338837,80.920400318881,83.8218202275808,82.0400783486515,83.2595719840011,84.7409436644564,76.1175216623476,76.4551589573055,83.523172517513,89.9779060412351,90.1106076335994,65.8597662344529,73.3565760768503,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,19.5661448262452,19.9181169378727,18.1451642362258,19.2981314824504,26.9043547828043,24.5979716095151,25.3262622293154,23.6290866918926,19.727307276949,23.1440754776203,27.2277616831733,27.6288757199234,27.2932458543007,25.0601837632351,26.3406156822408,24.5960573713012,18.1512327284435,17.1065551015439,17.1856415509141,18.8725444836565,19.6633660965348,18.0747916413825,17.3310766180297,16.0156150626601,15.8103062322757,16.3901049340172,18.2538682255522,19.7835176233669,19.0031862223377,18.1256307166911,19.5623715839054,19.5596044720071,20.4471220661583,21.3261252678119,23.6643534228975,26.2299545778565,30.0163760986692,32.816578051879,34.1294765412245,24.3901665338555,28.4984726938389,30.1949607286296,30.4709109171752,33.9787686509511,37.4314345686579,35.4274083544798,31.3102468455884,34.4232135721686,36.6320638482759,35.1798202012852,31.3587116286485,37.3799864904412,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112.165021156559,116.034183082271,113.29058217025,121.465648854962,125.693192548717,142.185558470247,134.894854857281,117.138699205194,118.625962193015,115.91393484218,81.83887525106,90.7814754886955,108.124787197821,130.44733044733,149.4476838941,137.261663286004,131.644698648349,130.485233240655,118.336176072338,124.582688188008,131.059123299943,120.737112880307,109.052402937716,104.470373639306,110.328904595996,109.285478573786,114.03885781572,115.706835253918,134.621611934395,146.908891279018,141.747381831126,145.994246288526,140.912925946024,112.151997879281,114.22267761408,118.699679461718,117.855587758602,111.451527868843,109.939187574074,95.6196216473808,88.8901871629776,89.7316004935549,87.6359155040667,84.7527857994316,65.3394047397705,81.4438926271499,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,149.336641791045,84.634521855277,84.1817390088715,82.522407044045,71.2735732877076,72.3595506961877,65.2041827454395,82.579151355772,105.699692634521,92.8490685069707,94.03168564978,91.4633324250457,96.4091997009336,97.7625030243024,91.4535267973373,92.1616330969975,94.2948046483658,75.7660674636533,74.1382658957842,73.1178570509129,73.7237324891671,65.4076093299538,64.9720346513507,53.0497288072652,60.3115965864153,56.825387935971,63.5279565118188,64.8586165517565,57.0264423660931,57.5439013226812,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Kenya,KEN,64.7658510634232,63.8471214284396,62.1629631488411,60.9957123202273,62.6016440907098,62.0931711821468,63.2844357676802,57.8373466606088,58.6981709840271,57.6173562446002,60.4896448154228,63.828463016028,55.3149083178315,56.0628486849596,74.5734043556142,64.3352678198379,64.206108970831,66.5519651594172,67.623540661453,57.3641747489486,65.4167959407607,64.2801857585139,58.2157371476402,54.1627053907292,58.8038975780625,55.4454345531665,55.7413855927369,47.7027680056848,49.9749820917703,53.156377223318,57.0209136817269,55.5976992243654,52.9308701038286,72.8584813635643,71.2661252293107,71.7457416403035,57.3121107038102,54.0571168602893,48.8972419400753,48.1922749889095,53.3090443862273,55.9468360286644,55.1726722640053,54.132265895729,59.4770033484289,64.4788661639796,55.2364851257303,53.8947888046059,57.5785986473131,45.9451918127805,50.3942873502834,58.4022059745625,51.6236920232481,47.4646425127304,46.170489362216,40.3273846919019,34.8650195731824,35.9950578754074,34.4147531767425,31.7594667253776,27.2338992205512,30.6691747532691,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,83.499873513787,91.9013767659498,93.2008769525898,95.4131710910949,92.1016646848989,93.9987980425264,101.101265822785,120.874422996223,89.1632432432432,99.1768421052632,92.92,87.9942857142857,91.8558333333333,75.78,75.5676595744681,131.107450980392,105.282105263158,111.214642857143,128.054909090909,116.625737704918,144.311538461538,124.048695652174,101.296,124.300526315789,105.84,110.937142857143,97.0926923076923,112.642990654206,105.043275862069,113.464262295082,129.427895440261,110.667404593595,103.190618877906,125.632766137699,95.8393901306082,100.058402078761,99.4834999494502,103.35493271641,91.2995739121293,101.342178806832,104.934838444772,105.795319780474,117.32015544262,123.612679685046,128.698079468158,119.090786917692,99.207074456946,119.890803250508,95.7337674935237,108.490566037736,..
Trade (% of GDP),NE.TRD.GNFS.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,"Korea, Rep.",KOR,14.6058423369348,17.998011269473,19.4861984148675,18.6113789778206,17.3448695417061,21.4577820543661,26.6579120157584,28.7911084043849,32.7780731289503,33.0636778596285,32.5609668883644,35.6893542757417,38.041568057736,51.5785283954191,55.5306767868438,53.9815622747449,53.8803825106406,53.9254410713614,54.2177344013994,54.5445847979927,65.5308608411307,67.131335338576,60.2289191538684,57.9122239832198,57.3678002526997,52.6570497800401,60.1070244635668,63.0001528376027,58.7036378717858,52.9136595622002,50.7503133784944,49.8250791504987,48.759425641203,46.9186782337658,48.6659897866647,52.4640219612036,52.6539729274205,57.5230377463691,68.4974720563618,59.7627537606539,66.0951601081834,62.2237972179905,58.3530394029217,61.1746012790121,70.0157148656729,68.3248110236401,70.6518735304194,73.8745252877915,95.5163524347469,86.133619369747,91.3995964951756,105.566313581348,105.458327737701,97.9521049538882,90.6144418981567,79.132494389092,73.6038094655981,77.1209178066416,78.9888655134363,75.757138965219,69.0340450909562,80.4923399518647,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.7307430830911,77.7553766977497,82.1774799739022,86.1517494661872,81.3639162574412,75.1034836607029,77.0760521643276,74.0204422546574,75.0188123077463,80.4101373469745,86.3150846710967,85.7534085053482,75.6080171280001,98.6384304855253,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Kuwait,KWT,..,..,..,..,..,90.7877169559412,90.0468384074941,87.9587155963303,87.8023133543638,92.4165824064712,83.9325733216408,85.0123089457453,89.2622950819672,94.102612056605,98.8014712510221,106.48121575907,110.487795921556,115.469108299333,110.404990268039,106.786755659135,112.64694192877,107.976178591538,106.868631806855,108.481546485516,104.754095678841,96.4195015767588,94.199098068142,89.6631466755924,90.5044012073789,93.7714375457745,103.011000150739,142.612954265862,94.6880649671661,92.057035197515,93.1842842757839,94.3196243483405,91.4721447434007,92.4435465476229,94.9598431670145,85.3681145511849,86.618324503254,86.8504672897196,81.2251941328732,86.5551755074577,89.2976416790834,92.2426800942645,89.7130931980522,91.7325033915889,92.6834562516721,88.8110649851457,97.02773948584,99.0903703424986,101.011241259136,97.606702286398,100.036945094404,98.6995732929543,96.1589075409082,97.840046457409,103.115458302904,98.1829442585474,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.7383177570093,72,83.1916902738432,74.7063327544027,73.8302050053248,71.8242686635574,87.2957738051993,84.4771343003418,94.5092945286033,99.1994912194321,89.4309316270309,73.7469123687968,82.9207290212667,83.9327828079655,93.8157321567302,95.0840046303638,120.749981766273,137.058387838563,146.106082230139,133.379153167955,133.232850492333,136.179840420492,139.675937840309,134.026785643922,125.126181075833,110.961570714633,105.823574017406,100.617445813258,98.8755599017608,99.3730765509503,83.4713119514247,108.394252036516,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.10569132341861,13.8028174811876,11.3151658117447,20.1155453651589,45.528106634611,44.1268320044714,35.8472084769786,38.1823216438676,44.1307586141721,52.6288120122103,64.809269997254,60.5544661404946,63.7571736099789,65.1569707659458,84.2695405093512,80.0584561631629,68.8373013683372,65.8994368798482,67.2549028523532,60.5720958822186,66.0797516217561,71.7926462754038,81.9613754165271,79.2126289024477,81.8491820935396,76.9308262199683,84.7203378917196,91.6986958673336,98.185126430631,98.1791466160708,99.0597382925996,85.7983217037662,75.0918909206445,..,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.8670625276985,89.8387832228619,88.4406254725737,90.5535728981962,79.8650709941218,81.5362474139149,86.3683911333031,83.2063442403465,84.6111799534319,93.1356761811573,100.235751280167,100.132982720502,95.5732855011814,91.1764553594846,86.4124530894934,108.604780633327,125.490446188595,128.22844171041,125.157855220952,125.230902214452,122.252539320367,118.864813677047,123.808901228349,123.582361616538,120.28793970529,118.83106399294,130.36601898949,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,109.925088646489,117.905808025004,92.4546720066934,82.844256447048,76.3510747180809,70.2721154745479,73.1353869937872,68.0966127595531,62.0865979381443,54.7171975983785,50.8141707661214,50.1152959262106,55.5568083587026,51.0425325574951,54.0908340214699,90.9727970264686,92.7626562720125,91.0693970280875,97.9677079668293,106.625673176847,90.3978388620786,95.0966529400967,102.13988241385,88.5455019235285,86.1743285913686,79.8171565927829,71.839042633735,67.723617790686,68.4554292589128,68.257307303806,62.5593132324084,50.1298042879627,78.8286247508872,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Lesotho,LSO,50.2024291497976,58.0392156862745,62.2073578595318,65.7738095238095,64.9595687331536,68.8775510204082,67.4074074074074,68.7455705173636,67.2134882661199,65.1528013582343,61.0997963340122,67.6416819012797,85.2090032154341,82.0451843043995,90.7317073170732,118.444846292948,156.542056074766,124.330755502677,107.851596203624,145.722472370037,131.091936923535,136.299212598425,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,163.61869477345,160.210258521077,159.942853755257,149.115417545588,149.012876432604,149.889894971619,132.443958797777,125.878437240066,128.187620266658,138.347802113964,144.290373116368,142.784048012533,135.469405463349,127.612138931429,132.231992346379,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.797800855223,64.5963701146866,56.0580651923278,59.7921131590227,53.1524029296679,51.5917602996255,52.5451559934319,48.6324121846067,40.2527075812274,34.8016301090735,45.2810937659422,43.1734496124031,78.8597570352145,90.6127305175491,96.1293320792401,90.8608896854615,97.7381011197381,102.732315500893,103.242158045544,107.620930501039,98.077213074239,63.0054352895288,98.2243189168448,106.334360918106,76.5248826381117,56.9049073326883,41.1101760615135,47.5489661921214,63.7811335968183,78.2091278508398,..,..,..
