"COUNTRY","Country","SECTOR","Sector","PRICE","Price","BIOEMS","Coverage","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"AUS","Australia","OFFROAD","Off-road","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",3.27141571044922,,
"AUS","Australia","OFFROAD","Off-road","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"AUS","Australia","INDUSTRY","Industry","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"AUS","Australia","INDUSTRY","Industry","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",1.25494384765625,,
"AUS","Australia","INDUSTRY","Industry","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"AUS","Australia","AGRIFISH","Agriculture & fisheries","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"AUS","Australia","AGRIFISH","Agriculture & fisheries","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.0239105224609375,,
"AUS","Australia","AGRIFISH","Agriculture & fisheries","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"AUS","Australia","RESCOM","Residential & commercial","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"AUS","Australia","RESCOM","Residential & commercial","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.404464721679688,,
"AUS","Australia","RESCOM","Residential & commercial","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0.0274658203125,,
"AUS","Australia","ELEC","Electricity","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"AUS","Australia","ELEC","Electricity","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"AUS","Australia","ELEC","Electricity","90","Above EUR 90 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"AUS","Australia","ALL","All sectors","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",12.4072265625,,
"AUS","Australia","ALL","All sectors","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",10.3113632202148,,
"AUS","Australia","ALL","All sectors","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"AUS","Australia","ROAD","Road","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",66.6167678833008,,
"AUS","Australia","ROAD","Road","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",50.4904174804688,,
"AUS","Australia","ROAD","Road","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"AUS","Australia","OFFROAD","Off-road","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"AUS","Australia","OFFROAD","Off-road","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.0831832885742188,,
"AUS","Australia","OFFROAD","Off-road","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"AUS","Australia","INDUSTRY","Industry","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"AUS","Australia","INDUSTRY","Industry","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",1.25494384765625,,
"AUS","Australia","INDUSTRY","Industry","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"AUS","Australia","AGRIFISH","Agriculture & fisheries","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"AUS","Australia","AGRIFISH","Agriculture & fisheries","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"AUS","Australia","AGRIFISH","Agriculture & fisheries","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"AUS","Australia","RESCOM","Residential & commercial","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"AUS","Australia","RESCOM","Residential & commercial","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"AUS","Australia","RESCOM","Residential & commercial","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"AUS","Australia","ELEC","Electricity","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"AUS","Australia","ELEC","Electricity","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"AUS","Australia","ELEC","Electricity","120","Above EUR 120 per tonne of CO2","IN","Including emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"AUT","Austria","ALL","All sectors","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",46.9560852050781,,
"AUT","Austria","ALL","All sectors","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",49.104320526123,,
"AUT","Austria","ALL","All sectors","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",58.7651023864746,,
"AUT","Austria","ROAD","Road","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",93.4548645019531,,
"AUT","Austria","ROAD","Road","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",91.8715896606445,,
"AUT","Austria","ROAD","Road","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",99.8331756591797,,
"AUT","Austria","OFFROAD","Off-road","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",95.9807434082031,,
"AUT","Austria","OFFROAD","Off-road","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",86.4258422851562,,
"AUT","Austria","OFFROAD","Off-road","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",17.4387454986572,,
"AUT","Austria","INDUSTRY","Industry","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",27.7419929504394,,
"AUT","Austria","INDUSTRY","Industry","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",30.0907974243164,,
"AUT","Austria","INDUSTRY","Industry","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",42.3103446960449,,
"AUT","Austria","AGRIFISH","Agriculture & fisheries","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",47.5557670593262,,
"AUT","Austria","AGRIFISH","Agriculture & fisheries","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",46.1344413757324,,
"AUT","Austria","AGRIFISH","Agriculture & fisheries","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",48.1950569152832,,
"AUT","Austria","RESCOM","Residential & commercial","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",47.5000839233398,,
"AUT","Austria","RESCOM","Residential & commercial","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",47.5599937438965,,
"AUT","Austria","RESCOM","Residential & commercial","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",47.8479919433594,,
"AUT","Austria","ELEC","Electricity","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",18.8734645843506,,
"AUT","Austria","ELEC","Electricity","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",17.4319915771484,,
"AUT","Austria","ELEC","Electricity","30B","EUR 30 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",36.1492042541504,,
"AUT","Austria","ALL","All sectors","60B","EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",37.3012962341309,,
"AUT","Austria","ALL","All sectors","60B","EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",38.5749740600586,,
"AUT","Austria","ALL","All sectors","60B","EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",47.6152763366699,,
"AUT","Austria","ROAD","Road","60B","EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",93.3934860229492,,
"AUT","Austria","ROAD","Road","60B","EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",91.7908630371094,,
"AUT","Austria","ROAD","Road","60B","EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",99.7804641723633,,
"AUT","Austria","OFFROAD","Off-road","60B","EUR 60 per tonne of CO2","IN","Including emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",61.575626373291,,
